454.9,"1,188.5",821.7
219.3,993.6,606.4
325.3,"1,104.1",714.7
253.2,"1,032.4",642.8
336.6,"1,116.0",726.3
339.3,"1,118.6",729.0
400.8,"1,180.2",790.5
222.4,"1,001.7",612.1
