599.1,"1,673.1","1,136.1"
473.5,"1,549.5","1,011.5"
341.6,"1,417.7",879.6
687.3,"1,763.3","1,225.3"
755.2,"1,831.2","1,293.2"
620.1,"1,696.1","1,158.1"
753.4,"1,829.4","1,291.4"
"1,360.7","2,436.7","1,898.7"
