520.6,"1,330.6",925.6
515.8,"1,331.0",923.4
759.5,"1,574.7","1,167.1"
491.6,"1,306.9",899.2
381.8,"1,197.0",789.4
554.2,"1,369.4",961.8
534.4,"1,349.6",942.0
640.0,"1,455.2","1,047.6"
685.7,"1,500.9","1,093.3"
451.1,"1,266.3",858.7
245.2,"1,060.4",652.8
516.1,"1,331.3",923.7
451.4,"1,266.6",859.0
838.4,"1,653.6","1,246.0"
591.3,"1,406.5",998.9
